Dur,SrcAddr,DstAddr,Proto,TotBytes,Sport,Dport,Label,Rand
12.197736,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.155140283
87.840096,192.168.137.87,172.217.26.173,TCP,66,47516,443,Normal,0.478986423
3.022981,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.423294422
14.081874,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.694820376
60.519286,192.168.137.233,172.217.26.173,TCP,66,51407,443,Botnet,0.630885938
111.142011,172.217.167.132,192.168.137.87,TLSv1.2,1434,443,40652,Normal,0.270810001
5.413389,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.978065507
55.642742,192.168.137.87,183.36.108.251,TCP,66,43999,80,Normal,0.195730836
126.067609,192.168.137.87,172.217.166.110,TCP,66,34325,443,Normal,0.678130312
20.835355,192.168.137.233,183.36.108.251,HTTP,989,55956,80,Botnet,0.094387738
121.673975,192.168.137.87,104.244.42.198,TLSv1.2,306,58299,443,Normal,0.461805675
0.949527,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.488468525
3.431596,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.288428087
7.575002,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.303570781
88.429676,192.168.137.87,172.217.26.173,TCP,94,47516,443,Normal,0.753534267
88.184555,183.36.108.251,192.168.137.233,TCP,54,80,56122,Botnet,0.077409481
38.47882,172.217.167.132,192.168.137.87,TLSv1.2,1434,443,40652,Normal,0.450992825
12.008244,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.595462169
132.739962,172.217.31.206,192.168.137.87,TLSv1.2,129,443,38308,Normal,0.27037763
88.42663,192.168.137.87,172.217.26.173,TCP,78,47516,443,Normal,0.066889372
10.848679,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.250122266
1.605373,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.213795067
3.561899,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.065939663
34.853924,192.168.137.87,172.217.167.132,TCP,66,40652,443,Normal,0.736705641
22.804392,192.168.137.233,183.36.108.251,TCP,54,55958,80,Botnet,0.01621681
6.229705,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.328576672
5.413588,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.039790271
10.153317,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.760353869
80.909641,104.18.8.103,192.168.137.87,TLSv1.2,92,443,55856,Normal,0.039738401
4.667497,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.867630832
1.609028,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.281336327
112.678776,183.36.108.251,192.168.137.233,TCP,54,80,56030,Botnet,0.146958308
4.505877,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.59136042
116.789676,192.229.237.96,192.168.137.87,TCP,1434,443,44118,Normal,0.831790363
88.428354,192.168.137.87,172.217.26.173,TCP,78,47516,443,Normal,0.046783304
7.464327,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.147784578
52.273221,172.217.167.132,192.168.137.87,TLSv1.2,1434,443,40652,Normal,0.932371516
1.328501,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.373097923
0.853864,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.339429928
93.481625,192.168.137.87,172.217.163.67,TCP,66,43997,443,Normal,0.795360198
10.563634,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.272673713
39.1672,192.168.137.233,23.20.239.12,TCP,66,59203,80,Botnet,0.507422189
8.669827,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.620736761
111.151903,192.168.137.87,172.217.167.132,TCP,66,40652,443,Normal,0.201427932
116.714774,192.168.137.87,192.229.237.96,TCP,66,44118,443,Normal,0.23643546
6.887261,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.65338225
41.696132,192.168.137.87,183.36.108.251,TCP,54,43980,80,Normal,0.899905204
8.731099,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.35868799
11.201195,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.426913301
113.209405,192.168.137.87,172.217.167.132,TCP,66,40652,443,Normal,0.101423859
5.420073,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.753048379
41.779928,104.18.8.103,192.168.137.87,TLSv1.2,92,443,55856,Normal,0.969192645
2.760101,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.429462108
38.839757,192.168.137.87,183.36.108.251,TCP,74,43976,80,Normal,0.235975774
38.424627,192.168.137.87,172.217.167.132,TCP,66,40652,443,Normal,0.348201459
125.814304,192.229.237.96,192.168.137.87,TCP,1434,443,44123,Normal,0.264674312
87.896671,172.217.26.173,192.168.137.87,TLSv1.2,1434,443,47516,Normal,0.409444719
50.43218,192.168.137.233,183.36.108.251,TCP,54,55991,80,Botnet,0.130567728
37.182024,192.168.137.233,183.36.108.251,TCP,74,56075,80,Botnet,0.803546056
12.099242,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.434529084
57.596644,183.36.108.251,192.168.137.87,HTTP,1095,80,44001,Normal,0.986228421
9.713573,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.685959634
120.961868,192.168.137.87,192.229.237.96,TCP,66,44123,443,Normal,0.544332508
41.26053,192.168.137.87,172.217.167.132,TLSv1.2,112,40652,443,Normal,0.422034315
72.32802,192.168.137.87,183.36.108.251,TCP,54,44013,80,Normal,0.612351428
9.417596,192.168.137.87,183.36.108.251,TCP,54,43959,80,Normal,0.036062649
121.460136,192.229.237.96,192.168.137.87,TCP,1434,443,44123,Normal,0.198954799
116.966655,192.168.137.87,192.229.237.96,TCP,86,44118,443,Normal,0.069240695
6.918847,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.737739164
60.241825,172.217.26.173,192.168.137.233,TLSv1.2,1434,443,51407,Botnet,0.699820447
3.495713,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.960588192
10.463711,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.970811698
13.092579,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.813641391
126.972619,192.168.137.87,104.244.42.198,TCP,66,58299,443,Normal,0.37241917
88.153747,172.217.26.173,192.168.137.87,TLSv1.2,1434,443,47516,Normal,0.779085571
114.779495,172.217.167.132,192.168.137.87,TCP,1434,443,40652,Normal,0.661172069
129.505605,172.217.163.174,192.168.137.87,TCP,66,443,50891,Normal,0.077911942
54.596338,192.168.137.233,23.20.239.12,TCP,66,51019,80,Botnet,0.402352073
114.785687,192.168.137.87,172.217.167.132,TCP,66,40652,443,Normal,0.694181021
2.316279,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.08279923
13.834946,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.179947782
5.594346,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.209344727
3.64791,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.280757897
1.047563,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.873018875
118.405536,192.168.137.233,23.20.239.12,HTTP,285,39723,80,Botnet,0.188670786
10.433816,158.69.127.66,192.168.137.87,TCP,1114,443,36387,Normal,0.459510002
88.418327,172.217.26.173,192.168.137.87,TCP,1434,443,47516,Normal,0.546889802
41.986779,192.168.137.87,103.102.166.224,TCP,66,53196,443,Normal,0.708270535
6.745469,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.906512154
52.693943,183.36.108.251,192.168.137.87,TCP,66,80,43997,Normal,0.094122616
130.11677,192.168.137.233,183.36.108.251,TCP,54,56143,80,Botnet,0.289845695
89.936683,192.168.137.87,183.36.108.251,TCP,54,44027,80,Normal,0.561256578
25.981188,192.168.137.233,23.20.239.12,TCP,66,48816,80,Botnet,0.07916563
28.894096,192.168.137.233,183.36.108.251,TCP,74,55965,80,Botnet,0.575956698
43.006907,183.36.108.251,192.168.137.87,HTTP,1095,80,43984,Normal,0.793277917
42.01089,103.102.166.224,192.168.137.87,TCP,1434,443,53196,Normal,0.7638509
41.995158,183.36.108.251,192.168.137.87,TCP,54,80,43980,Normal,0.444075841
123.102123,192.168.137.233,203.205.235.113,TCP,54,38508,443,Botnet,0.54982023
10.689412,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.40424368
2.760275,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.547500547
208.551801,192.168.137.1,192.168.137.255,NBNS,110,137,137,Normal,0.495913559
3.188955,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.171280745
79.475378,183.36.108.251,192.168.137.233,HTTP,1095,80,56115,Botnet,0.779422793
3.973632,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.508641571
7.535999,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.651426541
13.805814,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.636825762
10.551257,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.816998515
122.016543,104.244.42.130,192.168.137.87,TCP,1434,443,50332,Normal,0.944893461
60.337683,192.168.137.233,172.217.26.173,TCP,66,51407,443,Botnet,0.018097995
42.190531,192.168.137.87,103.102.166.240,TCP,78,48261,443,Normal,0.179300663
13.417613,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.029028088
2.405779,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.151593373
88.123852,192.168.137.87,172.217.26.173,TCP,66,47516,443,Normal,0.527870971
2.573329,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.635221087
40.377607,192.168.137.87,216.58.200.142,TCP,66,41469,443,Normal,0.298447176
5.62604,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.635505524
0.626506,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.764079068
8.508316,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.393371271
9.637963,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.096613642
18.442634,183.36.108.251,192.168.137.233,HTTP,1095,80,55953,Botnet,0.196313213
3.1873,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.30194552
10.744508,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.543629788
41.407218,192.168.137.87,103.102.166.224,TLSv1.2,191,53196,443,Normal,0.000415978
3.117339,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.490400674
5.501525,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.534281397
81.147251,192.168.137.87,183.36.108.251,TCP,74,44022,80,Normal,0.893620295
10.817969,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.424265575
38.415472,172.217.167.132,192.168.137.87,TLSv1.2,1434,443,40652,Normal,0.867592252
11.931627,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.277502629
111.27753,172.217.167.132,192.168.137.87,TLSv1.2,1434,443,41484,Normal,0.166172939
9.650446,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.766625887
10.480684,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.042481848
12.341849,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.617480544
2.309421,158.69.127.66,192.168.137.87,SSLv2,1434,443,36387,Normal,0.299739677
5.836555,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.647625166
60.72242,172.217.26.173,192.168.137.233,TCP,1434,443,51407,Botnet,0.627131993
7.241237,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.492943888
6.935387,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.539833628
3.41514,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.054659605
126.96572,104.244.42.198,192.168.137.87,TCP,1434,443,58299,Normal,0.69175575
78.913487,192.168.137.87,183.36.108.251,TCP,74,44021,80,Normal,0.09358071
7.28354,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.756015202
4.427299,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.036135006
60.376012,172.217.26.173,192.168.137.233,TLSv1.2,1434,443,51407,Botnet,0.868204808
13.866943,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.205244054
2.076429,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.305902984
74.177913,192.168.137.87,172.217.163.202,TCP,66,50985,443,Normal,0.961029568
12.896404,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.453955496
6.329854,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.785528992
1.997203,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.517333357
5.692092,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.294399736
92.796243,104.18.8.103,192.168.137.87,TLSv1.2,92,443,55856,Normal,0.365772655
2.462037,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.167952123
38.488367,172.217.167.132,192.168.137.87,TLSv1.2,1434,443,40652,Normal,0.935718627
13.814946,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.78978006
121.043153,192.229.237.96,192.168.137.87,TLSv1.2,1434,443,44123,Normal,0.902934447
13.224704,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.060195218
3.43256,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.307810129
4.006295,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.845794583
116.645558,192.168.137.87,192.229.237.96,TLSv1.2,108,44118,443,Normal,0.966930918
10.394776,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.492438052
12.387509,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.594223806
6.09251,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.288346385
13.756022,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.707740087
5.286258,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.471744351
41.610301,103.102.166.224,192.168.137.87,TLSv1.2,267,443,53196,Normal,0.067724255
22.192316,183.36.108.251,192.168.137.87,TCP,54,80,43970,Normal,0.926579203
6.362265,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.068180049
5.376561,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.164135159
7.521953,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.035742097
11.047823,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.092786404
5.404392,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.33443592
7.422073,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.544002653
10.352389,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.691430832
0.816575,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.22294279
86.844183,192.168.137.87,192.168.137.1,DNS,79,48666,53,Normal,0.449957089
3.940208,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.050773622
13.928752,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.736192748
109.900601,192.168.137.87,172.217.167.132,TCP,66,40652,443,Normal,0.382485951
13.944167,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.129691374
16.954244,192.168.137.233,183.36.108.251,TCP,54,56043,80,Botnet,0.225091399
12.504325,158.69.127.66,192.168.137.87,SSLv2,1434,443,36387,Normal,0.157727202
1.833489,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.858937755
6.327874,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.068400913
8.586023,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.366179148
1.761206,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.239175138
121.546348,104.244.42.130,192.168.137.87,TCP,1434,443,50331,Normal,0.933368147
11.957464,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.492991508
88.167682,172.217.26.173,192.168.137.87,TLSv1.2,1434,443,47516,Normal,0.934347983
3.05896,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.483478685
13.359406,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.225718356
13.666307,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.037686605
1.829292,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.375380616
3.558491,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.564416105
120.952141,192.168.137.87,192.229.237.96,TCP,66,44123,443,Normal,0.080336216
38.497782,183.36.108.251,192.168.137.233,HTTP,1095,80,56077,Botnet,0.800947094
10.654365,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.574338914
122.576525,192.168.137.233,157.240.25.20,TLSv1.2,168,35903,443,Botnet,0.173109947
13.154694,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.651096032
6.023619,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.542137262
7.299155,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.136738148
6.71184,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.356452863
0.710368,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.272434058
116.354173,192.168.137.1,192.168.137.87,DNS,227,53,53862,Normal,0.84042534
5.323953,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.320713791
13.522611,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.559022505
1.752987,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.814631577
12.259443,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.426490195
25.261832,192.168.137.233,23.20.239.12,TCP,66,45294,80,Botnet,0.529561075
116.057099,172.217.167.132,192.168.137.87,TCP,1434,443,40652,Normal,0.423769236
0.279753,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.965611377
104.866702,192.168.137.87,183.36.108.251,TCP,54,44051,80,Normal,0.86178055
4.972193,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.717466248
120.967268,192.229.237.96,192.168.137.87,TCP,1434,443,44123,Normal,0.311775632
7.320241,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.389646795
38.415256,172.217.167.132,192.168.137.87,TLSv1.2,1434,443,40652,Normal,0.077701237
2.748727,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.874598582
41.472476,192.168.137.87,103.102.166.224,TCP,66,53196,443,Normal,0.687865972
6.439311,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.58054413
6.115356,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.770558385
36.273448,192.168.137.87,172.217.167.132,TCP,66,40652,443,Normal,0.067606124
88.730078,192.168.137.87,183.36.108.251,TCP,54,44031,80,Normal,0.842389873
3.664998,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.61756898
6.426738,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.179536067
14.210067,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.306575789
22.691342,192.168.137.233,183.36.108.251,TCP,54,55957,80,Botnet,0.464401698
4.674615,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.957468182
0.814826,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.434838191
0.879333,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.383618625
97.304011,183.36.108.251,192.168.137.233,HTTP,1095,80,56024,Botnet,0.788634671
8.725636,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.913817399
10.286326,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.868467107
4.668266,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.826857045
2.272052,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.572593131
88.116157,183.36.108.251,192.168.137.87,TCP,66,80,44029,Normal,0.930008213
9.471926,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.381859409
3.227942,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.001924337
59.970534,172.217.163.202,192.168.137.233,TLSv1.2,359,443,45039,Botnet,0.663490969
8.367034,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.838942668
62.641825,192.168.137.233,172.217.163.194,TLSv1.2,775,42062,443,Botnet,0.066686709
13.34836,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.985223811
13.481156,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.962269132
77.497829,192.168.137.233,23.20.239.12,TCP,66,58089,80,Botnet,0.724463336
114.921071,172.217.166.97,192.168.137.87,TCP,66,443,55780,Normal,0.213631015
88.144309,172.217.26.173,192.168.137.87,TLSv1.2,1434,443,47516,Normal,0.754433532
12.170639,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.355976362
41.610123,103.102.166.224,192.168.137.87,TLSv1.2,337,443,53196,Normal,0.430500649
5.419973,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.884472202
7.413239,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.456840695
116.709648,192.229.237.96,192.168.137.87,TCP,1434,443,44118,Normal,0.983965294
0.710299,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.244244631
5.724865,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.462028269
1.291383,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.397869645
1.890311,192.168.137.233,183.36.108.251,TCP,54,55937,80,Botnet,0.230499931
6.312262,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.478146386
130.370296,203.205.235.113,192.168.137.233,TCP,54,443,38508,Botnet,0.662365512
5.066213,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.287815956
51.596656,192.168.137.87,183.36.108.251,TCP,54,43985,80,Normal,0.820749978
